first_player_current_score,second_player_current_score,current_score_difference,first_player_average_score,second_player_average_score,average_score_difference,first_player_rating,second_player_rating,rating_difference,first_player_number_of_bingos,second_player_number_of_bingos,first_player_average_number_of_bingos,second_player_average_number_of_bingos,next_player,number_of_tiles_left,first_player_number_of_turns,second_player_number_of_turns,progress,first_player_rack_blanks,second_player_rack_blanks,first_player_rack_value,second_player_rack_value,final_turn,first_player_final_score,second_player_final_score,final_score_difference,outcome
173,253,-80,15.727272727272727,23.0,-80,1484,1556,-72,0,1,0.0,0.09090909090909091,second_player,16,11,11,1.9375,1,0,15,9,false,266,415,-149,false
180,253,-73,15.0,23.0,-73,1484,1556,-72,0,1,0.0,0.09090909090909091,first_player,13,12,11,2.3846153846153846,1,0,26,9,false,266,415,-149,false
180,329,-149,15.0,27.416666666666668,-149,1484,1556,-72,0,2,0.0,0.16666666666666666,second_player,6,12,12,5.166666666666667,1,0,26,16,false,266,415,-149,false
207,329,-122,15.923076923076923,27.416666666666668,-122,1484,1556,-72,0,2,0.0,0.16666666666666666,first_player,3,13,12,10.333333333333334,1,0,24,16,false,266,415,-149,false
207,360,-153,15.923076923076923,27.692307692307693,-153,1484,1556,-72,0,2,0.0,0.15384615384615385,second_player,1,13,13,31.0,1,0,24,9,false,266,415,-149,false
218,360,-142,15.571428571428571,27.692307692307693,-142,1484,1556,-72,0,2,0.0,0.15384615384615385,first_player,-1,14,13,-31.0,1,0,15,9,false,266,415,-149,false
218,399,-181,15.571428571428571,28.5,-181,1484,1556,-72,0,2,0.0,0.14285714285714285,second_player,-6,14,14,-5.166666666666667,1,0,15,3,false,266,415,-149,false
266,399,-133,17.733333333333334,28.5,-133,1484,1556,-72,0,2,0.0,0.14285714285714285,first_player,-10,15,14,-3.1,0,0,4,3,false,266,415,-149,false
266,407,-141,17.733333333333334,27.133333333333333,-141,1484,1556,-72,0,2,0.0,0.13333333333333333,second_player,-13,15,15,-2.3846153846153846,0,0,4,3,false,266,415,-149,false
266,407,-141,16.625,27.133333333333333,-141,1484,1556,-72,0,2,0.0,0.13333333333333333,first_player,-13,16,15,-2.3846153846153846,0,0,4,3,true,266,415,-149,false
24,0,24,24.0,0,24,1413,1422,-9,0,0,0.0,0,first_player,95,1,0,0.6,0,0,15,0,false,399,280,119,true
24,10,14,24.0,10.0,14,1413,1422,-9,0,0,0.0,0.0,second_player,92,1,1,0.6195652173913043,0,0,15,18,false,399,280,119,true
47,10,37,23.5,10.0,37,1413,1422,-9,0,0,0.0,0.0,first_player,89,2,1,0.6404494382022472,1,0,11,18,false,399,280,119,true
47,26,21,23.5,13.0,21,1413,1422,-9,0,0,0.0,0.0,second_player,85,2,2,0.6705882352941176,1,0,11,16,false,399,280,119,true
76,26,50,25.333333333333332,13.0,50,1413,1422,-9,0,0,0.0,0.0,first_player,79,3,2,0.7215189873417721,1,0,16,16,false,399,280,119,true
76,28,48,25.333333333333332,9.333333333333334,48,1413,1422,-9,0,0,0.0,0.0,second_player,77,3,3,0.7402597402597403,1,0,16,17,false,399,280,119,true
90,28,62,22.5,9.333333333333334,62,1413,1422,-9,0,0,0.0,0.0,first_player,74,4,3,0.7702702702702703,1,0,16,17,false,399,280,119,true
90,38,52,22.5,9.5,52,1413,1422,-9,0,0,0.0,0.0,second_player,70,4,4,0.8142857142857143,1,0,16,18,false,399,280,119,true
116,38,78,23.2,9.5,78,1413,1422,-9,0,0,0.0,0.0,first_player,67,5,4,0.8507462686567164,1,0,15,18,false,399,280,119,true
116,54,62,23.2,10.8,62,1413,1422,-9,0,0,0.0,0.0,second_player,65,5,5,0.8769230769230769,1,0,15,16,false,399,280,119,true
134,54,80,22.333333333333332,10.8,80,1413,1422,-9,0,0,0.0,0.0,first_player,61,6,5,0.9344262295081968,2,0,16,16,false,399,280,119,true
134,58,76,22.333333333333332,9.666666666666666,76,1413,1422,-9,0,0,0.0,0.0,second_player,59,6,6,0.9661016949152542,2,0,16,16,false,399,280,119,true
150,58,92,21.428571428571427,9.666666666666666,92,1413,1422,-9,0,0,0.0,0.0,first_player,56,7,6,1.0178571428571428,2,0,13,16,false,399,280,119,true
150,58,92,21.428571428571427,8.285714285714286,92,1413,1422,-9,0,0,0.0,0.0,second_player,56,7,7,1.0178571428571428,2,0,13,19,false,399,280,119,true
173,58,115,21.625,8.285714285714286,115,1413,1422,-9,0,0,0.0,0.0,first_player,53,8,7,1.0754716981132075,2,0,16,19,false,399,280,119,true
173,71,102,21.625,8.875,102,1413,1422,-9,0,0,0.0,0.0,second_player,51,8,8,1.1176470588235294,2,0,16,18,false,399,280,119,true
184,71,113,20.444444444444443,8.875,113,1413,1422,-9,0,0,0.0,0.0,first_player,49,9,8,1.163265306122449,2,0,16,18,false,399,280,119,true
184,120,64,20.444444444444443,13.333333333333334,64,1413,1422,-9,0,0,0.0,0.0,second_player,44,9,9,1.2954545454545454,2,0,16,9,false,399,280,119,true
194,120,74,19.4,13.333333333333334,74,1413,1422,-9,0,0,0.0,0.0,first_player,41,10,9,1.3902439024390243,2,0,17,9,false,399,280,119,true
194,136,58,19.4,13.6,58,1413,1422,-9,0,0,0.0,0.0,second_player,38,10,10,1.5,2,0,17,9,false,399,280,119,true
202,136,66,18.363636363636363,13.6,66,1413,1422,-9,0,0,0.0,0.0,first_player,36,11,10,1.5833333333333333,2,0,15,9,false,399,280,119,true
202,163,39,18.363636363636363,14.818181818181818,39,1413,1422,-9,0,0,0.0,0.0,second_player,32,11,11,1.78125,2,0,15,7,false,399,280,119,true
330,163,167,27.5,14.818181818181818,167,1413,1422,-9,0,0,0.0,0.0,first_player,24,12,11,2.375,0,0,7,7,false,399,280,119,true
330,168,162,27.5,14.0,162,1413,1422,-9,0,0,0.0,0.0,second_player,21,12,12,2.7142857142857144,0,0,7,11,false,399,280,119,true
333,168,165,25.615384615384617,14.0,165,1413,1422,-9,0,0,0.0,0.0,first_player,18,13,12,3.1666666666666665,0,0,7,11,false,399,280,119,true
333,168,165,25.615384615384617,12.923076923076923,165,1413,1422,-9,0,0,0.0,0.0,second_player,18,13,13,3.1666666666666665,0,0,7,13,false,399,280,119,true
344,168,176,24.571428571428573,12.923076923076923,176,1413,1422,-9,0,0,0.0,0.0,first_player,16,14,13,3.5625,0,0,9,13,false,399,280,119,true
344,174,170,24.571428571428573,12.428571428571429,170,1413,1422,-9,0,0,0.0,0.0,second_player,13,14,14,4.384615384615385,0,0,9,13,false,399,280,119,true
344,174,170,22.933333333333334,12.428571428571429,170,1413,1422,-9,0,0,0.0,0.0,first_player,13,15,14,4.384615384615385,0,0,9,13,false,399,280,119,true
344,188,156,22.933333333333334,12.533333333333333,156,1413,1422,-9,0,0,0.0,0.0,second_player,8,15,15,7.125,0,0,9,20,false,399,280,119,true
344,188,156,21.5,12.533333333333333,156,1413,1422,-9,0,0,0.0,0.0,first_player,8,16,15,7.125,0,0,9,20,false,399,280,119,true
344,209,135,21.5,13.0625,135,1413,1422,-9,0,0,0.0,0.0,second_player,4,16,16,14.25,0,0,9,17,false,399,280,119,true
344,209,135,20.235294117647058,13.0625,135,1413,1422,-9,0,0,0.0,0.0,first_player,4,17,16,14.25,0,0,11,17,false,399,280,119,true
344,212,132,20.235294117647058,12.470588235294118,132,1413,1422,-9,0,0,0.0,0.0,second_player,2,17,17,28.5,0,0,11,17,false,399,280,119,true
359,212,147,19.944444444444443,12.470588235294118,147,1413,1422,-9,0,0,0.0,0.0,first_player,-1,18,17,-57.0,0,0,13,17,false,399,280,119,true
359,254,105,19.944444444444443,14.11111111111111,105,1413,1422,-9,0,0,0.0,0.0,second_player,-5,18,18,-11.4,0,0,13,7,false,399,280,119,true
371,254,117,19.526315789473685,14.11111111111111,117,1413,1422,-9,0,0,0.0,0.0,first_player,-8,19,18,-7.125,0,0,9,7,false,399,280,119,true
371,258,113,19.526315789473685,13.578947368421053,113,1413,1422,-9,0,0,0.0,0.0,second_player,-10,19,19,-5.7,0,0,9,7,false,399,280,119,true
391,258,133,19.55,13.578947368421053,133,1413,1422,-9,0,0,0.0,0.0,first_player,-14,20,19,-4.071428571428571,0,0,7,7,false,399,280,119,true
391,262,129,19.55,13.1,129,1413,1422,-9,0,0,0.0,0.0,second_player,-16,20,20,-3.5625,0,0,7,7,false,399,280,119,true
402,262,140,19.142857142857142,13.1,140,1413,1422,-9,0,0,0.0,0.0,first_player,-20,21,20,-2.85,0,0,5,7,false,399,280,119,true
402,262,140,19.142857142857142,12.476190476190476,140,1413,1422,-9,0,0,0.0,0.0,second_player,-20,21,21,-2.85,0,0,5,7,false,399,280,119,true
409,262,147,18.59090909090909,12.476190476190476,147,1413,1422,-9,0,0,0.0,0.0,first_player,-22,22,21,-2.590909090909091,0,0,3,7,false,399,280,119,true
409,262,147,18.59090909090909,11.909090909090908,147,1413,1422,-9,0,0,0.0,0.0,second_player,-22,22,22,-2.590909090909091,0,0,3,7,false,399,280,119,true
409,262,147,17.782608695652176,11.909090909090908,147,1413,1422,-9,0,0,0.0,0.0,first_player,-22,23,22,-2.590909090909091,0,0,3,7,false,399,280,119,true
409,275,134,17.782608695652176,11.956521739130435,134,1413,1422,-9,0,0,0.0,0.0,second_player,-26,23,23,-2.1923076923076925,0,0,3,3,false,399,280,119,true
409,275,134,17.041666666666668,11.956521739130435,134,1413,1422,-9,0,0,0.0,0.0,first_player,-26,24,23,-2.1923076923076925,0,0,3,3,false,399,280,119,true
409,278,131,17.041666666666668,11.583333333333334,131,1413,1422,-9,0,0,0.0,0.0,second_player,-28,24,24,-2.0357142857142856,0,0,3,2,false,399,280,119,true
409,278,131,16.36,11.583333333333334,131,1413,1422,-9,0,0,0.0,0.0,first_player,-28,25,24,-2.0357142857142856,0,0,3,2,false,399,280,119,true
409,278,131,16.36,11.12,131,1413,1422,-9,0,0,0.0,0.0,second_player,-28,25,25,-2.0357142857142856,0,0,3,2,false,399,280,119,true
409,278,131,15.73076923076923,11.12,131,1413,1422,-9,0,0,0.0,0.0,first_player,-28,26,25,-2.0357142857142856,0,0,3,2,false,399,280,119,true
409,280,129,15.73076923076923,10.76923076923077,129,1413,1422,-9,0,0,0.0,0.0,second_player,-30,26,26,-1.9,0,0,3,1,false,399,280,119,true
409,280,129,15.148148148148149,10.76923076923077,129,1413,1422,-9,0,0,0.0,0.0,first_player,-30,27,26,-1.9,0,0,3,1,false,399,280,119,true
409,280,129,15.148148148148149,10.37037037037037,129,1413,1422,-9,0,0,0.0,0.0,second_player,-30,27,27,-1.9,0,0,3,1,false,399,280,119,true
409,280,129,14.607142857142858,10.37037037037037,129,1413,1422,-9,0,0,0.0,0.0,first_player,-30,28,27,-1.9,0,0,3,1,false,399,280,119,true
409,284,125,14.607142857142858,10.142857142857142,125,1413,1422,-9,0,0,0.0,0.0,second_player,-32,28,28,-1.78125,0,0,3,1,false,399,280,119,true
409,284,125,14.10344827586207,10.142857142857142,125,1413,1422,-9,0,0,0.0,0.0,first_player,-32,29,28,-1.78125,0,0,3,1,true,399,280,119,true
12,0,12,12.0,0,12,859,822,37,0,0,0.0,0,first_player,97,1,0,0.3917525773195876,0,0,13,0,false,322,287,35,true
12,14,-2,12.0,14.0,-2,859,822,37,0,0,0.0,0.0,second_player,91,1,1,0.4175824175824176,0,0,13,7,false,322,287,35,true
41,14,27,20.5,14.0,27,859,822,37,0,0,0.0,0.0,first_player,86,2,1,0.4418604651162791,0,0,22,7,false,322,287,35,true
41,20,21,20.5,10.0,21,859,822,37,0,0,0.0,0.0,second_player,80,2,2,0.475,0,0,22,7,false,322,287,35,true
47,20,27,15.666666666666666,10.0,27,859,822,37,0,0,0.0,0.0,first_player,77,3,2,0.4935064935064935,0,0,20,7,false,322,287,35,true
47,38,9,15.666666666666666,12.666666666666666,9,859,822,37,0,0,0.0,0.0,second_player,74,3,3,0.5135135135135135,0,0,20,9,false,322,287,35,true
68,38,30,17.0,12.666666666666666,30,859,822,37,0,0,0.0,0.0,first_player,70,4,3,0.5428571428571428,0,0,30,9,false,322,287,35,true
68,67,1,17.0,16.75,1,859,822,37,0,0,0.0,0.0,second_player,66,4,4,0.5757575757575758,0,0,30,12,false,322,287,35,true
73,67,6,14.6,16.75,6,859,822,37,0,0,0.0,0.0,first_player,63,5,4,0.6031746031746031,0,0,30,12,false,322,287,35,true
73,67,6,14.6,13.4,6,859,822,37,0,0,0.0,0.0,second_player,63,5,5,0.6031746031746031,0,0,30,13,false,322,287,35,true
77,67,10,12.833333333333334,13.4,10,859,822,37,0,0,0.0,0.0,first_player,60,6,5,0.6333333333333333,0,0,29,13,false,322,287,35,true
77,100,-23,12.833333333333334,16.666666666666668,-23,859,822,37,0,0,0.0,0.0,second_player,55,6,6,0.6909090909090909,0,0,29,7,false,322,287,35,true
110,100,10,15.714285714285714,16.666666666666668,10,859,822,37,0,0,0.0,0.0,first_player,52,7,6,0.7307692307692307,0,0,20,7,false,322,287,35,true
110,106,4,15.714285714285714,15.142857142857142,4,859,822,37,0,0,0.0,0.0,second_player,50,7,7,0.76,0,0,20,12,false,322,287,35,true
138,106,32,17.25,15.142857142857142,32,859,822,37,0,0,0.0,0.0,first_player,46,8,7,0.8260869565217391,0,0,21,12,false,322,287,35,true
138,127,11,17.25,15.875,11,859,822,37,0,0,0.0,0.0,second_player,43,8,8,0.8837209302325582,0,0,21,18,false,322,287,35,true
159,127,32,17.666666666666668,15.875,32,859,822,37,0,0,0.0,0.0,first_player,40,9,8,0.95,0,0,16,18,false,322,287,35,true
159,136,23,17.666666666666668,15.11111111111111,23,859,822,37,0,0,0.0,0.0,second_player,37,9,9,1.027027027027027,0,0,16,16,false,322,287,35,true
162,136,26,16.2,15.11111111111111,26,859,822,37,0,0,0.0,0.0,first_player,34,10,9,1.1176470588235294,0,0,19,16,false,322,287,35,true
162,151,11,16.2,15.1,11,859,822,37,0,0,0.0,0.0,second_player,31,10,10,1.2258064516129032,0,0,19,14,false,322,287,35,true
174,151,23,15.818181818181818,15.1,23,859,822,37,0,0,0.0,0.0,first_player,28,11,10,1.3571428571428572,0,0,16,14,false,322,287,35,true
174,154,20,15.818181818181818,14.0,20,859,822,37,0,0,0.0,0.0,second_player,25,11,11,1.52,0,0,16,21,false,322,287,35,true
204,154,50,17.0,14.0,50,859,822,37,0,0,0.0,0.0,first_player,20,12,11,1.9,0,0,12,21,false,322,287,35,true
204,190,14,17.0,15.833333333333334,14,859,822,37,0,0,0.0,0.0,second_player,18,12,12,2.111111111111111,0,0,12,15,false,322,287,35,true
225,190,35,17.307692307692307,15.833333333333334,35,859,822,37,0,0,0.0,0.0,first_player,14,13,12,2.7142857142857144,0,0,9,15,false,322,287,35,true
225,198,27,17.307692307692307,15.23076923076923,27,859,822,37,0,0,0.0,0.0,second_player,11,13,13,3.4545454545454546,0,0,9,16,false,322,287,35,true
234,198,36,16.714285714285715,15.23076923076923,36,859,822,37,0,0,0.0,0.0,first_player,8,14,13,4.75,0,0,9,16,false,322,287,35,true
234,232,2,16.714285714285715,16.571428571428573,2,859,822,37,0,0,0.0,0.0,second_player,6,14,14,6.333333333333333,0,0,9,9,false,322,287,35,true
253,232,21,16.866666666666667,16.571428571428573,21,859,822,37,0,0,0.0,0.0,first_player,3,15,14,12.666666666666666,1,0,8,9,false,322,287,35,true
253,245,8,16.866666666666667,16.333333333333332,8,859,822,37,0,0,0.0,0.0,second_player,1,15,15,38.0,1,0,8,8,false,322,287,35,true
264,245,19,16.5,16.333333333333332,19,859,822,37,0,0,0.0,0.0,first_player,-3,16,15,-12.666666666666666,1,0,9,8,false,322,287,35,true
264,264,0,16.5,16.5,0,859,822,37,0,0,0.0,0.0,second_player,-5,16,16,-7.6,1,0,9,8,false,322,287,35,true
294,264,30,17.294117647058822,16.5,30,859,822,37,0,0,0.0,0.0,first_player,-7,17,16,-5.428571428571429,2,0,7,8,false,322,287,35,true
294,266,28,17.294117647058822,15.647058823529411,28,859,822,37,0,0,0.0,0.0,second_player,-9,17,17,-4.222222222222222,2,0,7,8,false,322,287,35,true
304,266,38,16.88888888888889,15.647058823529411,38,859,822,37,0,0,0.0,0.0,first_player,-14,18,17,-2.7142857142857144,2,0,2,8,false,322,287,35,true
304,287,17,16.88888888888889,15.944444444444445,17,859,822,37,0,0,0.0,0.0,second_player,-18,18,18,-2.111111111111111,2,0,2,4,false,322,287,35,true
314,287,27,16.526315789473685,15.944444444444445,27,859,822,37,0,0,0.0,0.0,first_player,-22,19,18,-1.7272727272727273,2,0,2,4,false,322,287,35,true
314,287,27,16.526315789473685,15.105263157894736,27,859,822,37,0,0,0.0,0.0,second_player,-22,19,19,-1.7272727272727273,2,0,2,4,true,322,287,35,true
16,0,16,16.0,0,16,1583,1403,180,0,0,0.0,0,first_player,95,1,0,0.3368421052631579,0,0,8,0,false,298,393,-95,false
16,70,-54,16.0,70.0,-54,1583,1403,180,0,0,0.0,0.0,second_player,87,1,1,0.367816091954023,0,0,8,11,false,298,393,-95,false
24,70,-46,12.0,70.0,-46,1583,1403,180,0,0,0.0,0.0,first_player,81,2,1,0.3950617283950617,0,0,7,11,false,298,393,-95,false
24,89,-65,12.0,44.5,-65,1583,1403,180,0,0,0.0,0.0,second_player,77,2,2,0.4155844155844156,0,0,7,19,false,298,393,-95,false
37,89,-52,12.333333333333334,44.5,-52,1583,1403,180,0,0,0.0,0.0,first_player,73,3,2,0.4383561643835616,0,0,12,19,false,298,393,-95,false
37,138,-101,12.333333333333334,46.0,-101,1583,1403,180,0,0,0.0,0.0,second_player,69,3,3,0.463768115942029,0,0,12,16,false,298,393,-95,false
65,138,-73,16.25,46.0,-73,1583,1403,180,0,0,0.0,0.0,first_player,66,4,3,0.48484848484848486,0,0,11,16,false,298,393,-95,false
65,162,-97,16.25,40.5,-97,1583,1403,180,0,0,0.0,0.0,second_player,62,4,4,0.5161290322580645,0,0,11,16,false,298,393,-95,false
101,162,-61,20.2,40.5,-61,1583,1403,180,0,0,0.0,0.0,first_player,56,5,4,0.5714285714285714,0,0,14,16,false,298,393,-95,false
101,178,-77,20.2,35.6,-77,1583,1403,180,0,0,0.0,0.0,second_player,54,5,5,0.5925925925925926,0,0,14,15,false,298,393,-95,false
121,178,-57,20.166666666666668,35.6,-57,1583,1403,180,0,0,0.0,0.0,first_player,52,6,5,0.6153846153846154,0,0,11,15,false,298,393,-95,false
121,197,-76,20.166666666666668,32.833333333333336,-76,1583,1403,180,0,0,0.0,0.0,second_player,50,6,6,0.64,0,0,11,17,false,298,393,-95,false
145,197,-52,20.714285714285715,32.833333333333336,-52,1583,1403,180,0,0,0.0,0.0,first_player,47,7,6,0.6808510638297872,0,0,15,17,false,298,393,-95,false
145,219,-74,20.714285714285715,31.285714285714285,-74,1583,1403,180,0,0,0.0,0.0,second_player,45,7,7,0.7111111111111111,0,0,15,10,false,298,393,-95,false
160,219,-59,20.0,31.285714285714285,-59,1583,1403,180,0,0,0.0,0.0,first_player,42,8,7,0.7619047619047619,0,0,12,10,false,298,393,-95,false
160,233,-73,20.0,29.125,-73,1583,1403,180,0,0,0.0,0.0,second_player,39,8,8,0.8205128205128205,0,1,12,6,false,298,393,-95,false
167,233,-66,18.555555555555557,29.125,-66,1583,1403,180,0,0,0.0,0.0,first_player,35,9,8,0.9142857142857143,0,1,12,6,false,298,393,-95,false
167,248,-81,18.555555555555557,27.555555555555557,-81,1583,1403,180,0,0,0.0,0.0,second_player,33,9,9,0.9696969696969697,0,1,12,9,false,298,393,-95,false
175,248,-73,17.5,27.555555555555557,-73,1583,1403,180,0,0,0.0,0.0,first_player,30,10,9,1.0666666666666667,0,1,14,9,false,298,393,-95,false
175,265,-90,17.5,26.5,-90,1583,1403,180,0,0,0.0,0.0,second_player,28,10,10,1.1428571428571428,0,1,14,15,false,298,393,-95,false
206,265,-59,18.727272727272727,26.5,-59,1583,1403,180,0,0,0.0,0.0,first_player,24,11,10,1.3333333333333333,0,1,16,15,false,298,393,-95,false
206,299,-93,18.727272727272727,27.181818181818183,-93,1583,1403,180,0,0,0.0,0.0,second_player,22,11,11,1.4545454545454546,0,1,16,17,false,298,393,-95,false
241,299,-58,20.083333333333332,27.181818181818183,-58,1583,1403,180,0,0,0.0,0.0,first_player,18,12,11,1.7777777777777777,0,1,14,17,false,298,393,-95,false
241,332,-91,20.083333333333332,27.666666666666668,-91,1583,1403,180,0,0,0.0,0.0,second_player,13,12,12,2.4615384615384617,0,0,14,18,false,298,393,-95,false
259,332,-73,19.923076923076923,27.666666666666668,-73,1583,1403,180,0,0,0.0,0.0,first_player,8,13,12,4.0,0,0,10,18,false,298,393,-95,false
259,356,-97,19.923076923076923,27.384615384615383,-97,1583,1403,180,0,0,0.0,0.0,second_player,4,13,13,8.0,0,0,10,8,false,298,393,-95,false
275,356,-81,19.642857142857142,27.384615384615383,-81,1583,1403,180,0,0,0.0,0.0,first_player,0,14,13,0,0,0,4,8,false,298,393,-95,false
275,387,-112,19.642857142857142,27.642857142857142,-112,1583,1403,180,0,0,0.0,0.0,second_player,-4,14,14,-8.0,0,0,4,2,false,298,393,-95,false
293,387,-94,19.533333333333335,27.642857142857142,-94,1583,1403,180,0,0,0.0,0.0,first_player,-6,15,14,-5.333333333333333,0,0,2,2,false,298,393,-95,false
293,393,-100,19.533333333333335,26.2,-100,1583,1403,180,0,0,0.0,0.0,second_player,-8,15,15,-4.0,0,0,2,1,false,298,393,-95,false
296,393,-97,18.5,26.2,-97,1583,1403,180,0,0,0.0,0.0,first_player,-11,16,15,-2.909090909090909,0,0,2,1,false,298,393,-95,false
296,393,-97,18.5,24.5625,-97,1583,1403,180,0,0,0.0,0.0,second_player,-11,16,16,-2.909090909090909,0,0,2,1,true,298,393,-95,false
0,0,0,0.0,0,0,1539,1537,2,0,0,0.0,0,first_player,100,1,0,0.32,0,0,17,0,false,372,359,13,true
0,20,-20,0.0,20.0,-20,1539,1537,2,0,0,0.0,0.0,second_player,96,1,1,0.3333333333333333,0,0,17,9,false,372,359,13,true
29,20,9,14.5,20.0,9,1539,1537,2,0,0,0.0,0.0,first_player,93,2,1,0.34408602150537637,0,0,12,9,false,372,359,13,true
29,33,-4,14.5,16.5,-4,1539,1537,2,0,0,0.0,0.0,second_player,90,2,2,0.35555555555555557,0,0,12,10,false,372,359,13,true
59,33,26,19.666666666666668,16.5,26,1539,1537,2,0,0,0.0,0.0,first_player,87,3,2,0.367816091954023,0,0,9,10,false,372,359,13,true
59,71,-12,19.666666666666668,23.666666666666668,-12,1539,1537,2,0,0,0.0,0.0,second_player,82,3,3,0.3902439024390244,0,0,9,16,false,372,359,13,true
92,71,21,23.0,23.666666666666668,21,1539,1537,2,0,0,0.0,0.0,first_player,78,4,3,0.41025641025641024,1,0,6,16,false,372,359,13,true
92,97,-5,23.0,24.25,-5,1539,1537,2,0,0,0.0,0.0,second_player,76,4,4,0.42105263157894735,1,0,6,9,false,372,359,13,true
117,97,20,23.4,24.25,20,1539,1537,2,0,0,0.0,0.0,first_player,73,5,4,0.4383561643835616,1,0,7,9,false,372,359,13,true
117,115,2,23.4,23.0,2,1539,1537,2,0,0,0.0,0.0,second_player,69,5,5,0.463768115942029,1,0,7,8,false,372,359,13,true
122,115,7,20.333333333333332,23.0,7,1539,1537,2,0,0,0.0,0.0,first_player,65,6,5,0.49230769230769234,1,0,9,8,false,372,359,13,true
122,129,-7,20.333333333333332,21.5,-7,1539,1537,2,0,0,0.0,0.0,second_player,62,6,6,0.5161290322580645,1,1,9,8,false,372,359,13,true
142,129,13,20.285714285714285,21.5,13,1539,1537,2,0,0,0.0,0.0,first_player,60,7,6,0.5333333333333333,1,1,6,8,false,372,359,13,true
142,197,-55,20.285714285714285,28.142857142857142,-55,1539,1537,2,0,1,0.0,0.14285714285714285,second_player,53,7,7,0.6037735849056604,1,0,6,8,false,372,359,13,true
142,197,-55,17.75,28.142857142857142,-55,1539,1537,2,0,1,0.0,0.14285714285714285,first_player,53,8,7,0.6037735849056604,1,0,7,8,false,372,359,13,true
142,209,-67,17.75,26.125,-67,1539,1537,2,0,1,0.0,0.125,second_player,50,8,8,0.64,1,0,7,10,false,372,359,13,true
212,209,3,23.555555555555557,26.125,3,1539,1537,2,0,1,0.0,0.125,first_player,42,9,8,0.7619047619047619,0,0,11,10,false,372,359,13,true
212,232,-20,23.555555555555557,25.77777777777778,-20,1539,1537,2,0,1,0.0,0.1111111111111111,second_player,39,9,9,0.8205128205128205,0,0,11,8,false,372,359,13,true
224,232,-8,22.4,25.77777777777778,-8,1539,1537,2,0,1,0.0,0.1111111111111111,first_player,34,10,9,0.9411764705882353,0,0,13,8,false,372,359,13,true
224,257,-33,22.4,25.7,-33,1539,1537,2,0,1,0.0,0.1,second_player,29,10,10,1.103448275862069,0,0,13,8,false,372,359,13,true
251,257,-6,22.818181818181817,25.7,-6,1539,1537,2,0,1,0.0,0.1,first_player,26,11,10,1.2307692307692308,0,0,11,8,false,372,359,13,true
